"STREET_NAME","METER_CLASS","DATE_TYPE","TIME_BAND","LAST_RATE","OCCUPANCY_PCT","PROPOSED_RATE","FINAL_RATE","ADJUSTMENT_REASON"
"201-299 SACRAMENTO ST","GMP","Weekday","3pm-6pm",3.75,,3.75,3.75,""
"201-299 SACRAMENTO ST","GMP","Weekday","6pm-Close",3.75,,3.75,3.75,""
"201-299 SACRAMENTO ST","GMP","Weekend","Open-12pm",2.75,66,2.75,2.75,""
"201-299 SACRAMENTO ST","GMP","Weekend","12pm-3pm",3.75,80,4,4,""
"201-299 SACRAMENTO ST","GMP","Weekend","3pm-6pm",2.75,60,2.75,2.75,""
"201-299 SACRAMENTO ST","GMP","Weekend","6pm-Close",3.75,,3.75,3.75,""
"301-399 SACRAMENTO ST","Commercial","Weekday","Open-12pm",3.75,42,3.75,3.75,""
"301-399 SACRAMENTO ST","Commercial","Weekday","12pm-3pm",3.75,44,3.75,3.75,""
"301-399 SACRAMENTO ST","Commercial","Weekday","3pm-6pm",3.75,43,3.75,3.75,""
"301-399 SACRAMENTO ST","Commercial","Weekday","6pm-Close",3.75,,3.75,3.75,""
"301-399 SACRAMENTO ST","Commercial","Weekend","Open-12pm",3.75,,3.5,3.75,"Meter payment realization rate threshold applied"
"301-399 SACRAMENTO ST","Commercial","Weekend","12pm-3pm",3.75,,3.5,3.75,"Meter payment realization rate threshold applied"
"301-399 SACRAMENTO ST","Commercial","Weekend","3pm-6pm",3.75,,3.5,3.75,"Meter payment realization rate threshold applied"
"301-399 SACRAMENTO ST","Commercial","Weekend","6pm-Close",3.75,,3.75,3.75,""
"301-399 SACRAMENTO ST","GMP","Weekday","Open-12pm",3.75,,3.75,3.75,""
"301-399 SACRAMENTO ST","GMP","Weekday","12pm-3pm",3.75,,3.75,3.75,""
"301-399 SACRAMENTO ST","GMP","Weekday","3pm-6pm",3.75,,3.75,3.75,""
"301-399 SACRAMENTO ST","GMP","Weekday","6pm-Close",3.75,,3.75,3.75,""
"301-399 SACRAMENTO ST","GMP","Weekend","Open-12pm",3.75,37,3.5,3.75,"Meter payment realization rate threshold applied"
"301-399 SACRAMENTO ST","GMP","Weekend","12pm-3pm",3.75,48,3.5,3.75,"Meter payment realization rate threshold applied"
"301-399 SACRAMENTO ST","GMP","Weekend","3pm-6pm",3.75,46,3.5,3.75,"Meter payment realization rate threshold applied"
"301-399 SACRAMENTO ST","GMP","Weekend","6pm-Close",3.75,,3.75,3.75,""
"401-499 SACRAMENTO ST","Commercial","Weekday","Open-12pm",3.75,40,3.75,3.75,""
"401-499 SACRAMENTO ST","Commercial","Weekday","12pm-3pm",3.75,41,3.75,3.75,""
"401-499 SACRAMENTO ST","Commercial","Weekday","3pm-6pm",3.75,,3.75,3.75,""
"401-499 SACRAMENTO ST","Commercial","Weekday","6pm-Close",3.75,,3.75,3.75,""
"401-499 SACRAMENTO ST","Commercial","Weekend","Open-12pm",3.75,,3.5,3.75,"Meter payment realization rate threshold applied"
"401-499 SACRAMENTO ST","Commercial","Weekend","12pm-3pm",3.75,,3.5,3.75,"Meter payment realization rate threshold applied"
"401-499 SACRAMENTO ST","Commercial","Weekend","3pm-6pm",3.75,,3.5,3.75,"Meter payment realization rate threshold applied"
"401-499 SACRAMENTO ST","Commercial","Weekend","6pm-Close",3.75,,3.75,3.75,""
"401-499 SACRAMENTO ST","GMP","Weekday","Open-12pm",3.75,,3.75,3.75,""
"401-499 SACRAMENTO ST","GMP","Weekday","12pm-3pm",3.75,,3.75,3.75,""
"401-499 SACRAMENTO ST","GMP","Weekday","3pm-6pm",3.75,,3.75,3.75,""
"401-499 SACRAMENTO ST","GMP","Weekday","6pm-Close",3.75,,3.75,3.75,""
"401-499 SACRAMENTO ST","GMP","Weekend","Open-12pm",3.75,37,3.5,3.75,"Meter payment realization rate threshold applied"
"401-499 SACRAMENTO ST","GMP","Weekend","12pm-3pm",3.75,58,3.5,3.75,"Meter payment realization rate threshold applied"
"401-499 SACRAMENTO ST","GMP","Weekend","3pm-6pm",3.75,41,3.5,3.75,"Meter payment realization rate threshold applied"
"401-499 SACRAMENTO ST","GMP","Weekend","6pm-Close",3.75,,3.75,3.75,""
"501-599 SACRAMENTO ST","Commercial","Weekday","Open-12pm",3.75,44,3.75,3.75,""
"501-599 SACRAMENTO ST","Commercial","Weekday","12pm-3pm",3.75,49,3.75,3.75,""
"501-599 SACRAMENTO ST","Commercial","Weekday","3pm-6pm",3.75,,3.75,3.75,""
"501-599 SACRAMENTO ST","Commercial","Weekday","6pm-Close",3.75,,3.75,3.75,""
"501-599 SACRAMENTO ST","Commercial","Weekend","Open-12pm",1.5,,1.25,1.25,""
"501-599 SACRAMENTO ST","Commercial","Weekend","12pm-3pm",4,,4,4,""
"501-599 SACRAMENTO ST","Commercial","Weekend","3pm-6pm",3.25,,3.25,3.25,""
"501-599 SACRAMENTO ST","Commercial","Weekend","6pm-Close",3.75,,3.75,3.75,""
"501-599 SACRAMENTO ST","GMP","Weekday","Open-12pm",3.75,,3.75,3.75,""
"501-599 SACRAMENTO ST","GMP","Weekday","12pm-3pm",3.75,,3.75,3.75,""
"501-599 SACRAMENTO ST","GMP","Weekday","3pm-6pm",3.75,,3.75,3.75,""
"501-599 SACRAMENTO ST","GMP","Weekday","6pm-Close",3.75,,3.75,3.75,""
"501-599 SACRAMENTO ST","GMP","Weekend","Open-12pm",1.5,38,1.25,1.25,""
"501-599 SACRAMENTO ST","GMP","Weekend","12pm-3pm",4,75,4,4,""
"501-599 SACRAMENTO ST","GMP","Weekend","3pm-6pm",3.25,69,3.25,3.25,""
"501-599 SACRAMENTO ST","GMP","Weekend","6pm-Close",3.75,,3.75,3.75,""
"601-699 SACRAMENTO ST","Commercial","Weekday","Open-12pm",3.75,48,3.75,3.75,""
"601-699 SACRAMENTO ST","Commercial","Weekday","12pm-3pm",3.75,50,3.75,3.75,""
"601-699 SACRAMENTO ST","Commercial","Weekday","3pm-6pm",3.75,,3.75,3.75,""
"601-699 SACRAMENTO ST","Commercial","Weekday","6pm-Close",3.75,,3.75,3.75,""
"601-699 SACRAMENTO ST","Commercial","Weekend","Open-12pm",2.25,,2,2,""
"601-699 SACRAMENTO ST","Commercial","Weekend","12pm-3pm",4.25,,4.25,4.25,""
"601-699 SACRAMENTO ST","Commercial","Weekend","3pm-6pm",2.75,,2.75,2.75,""
"601-699 SACRAMENTO ST","Commercial","Weekend","6pm-Close",3.75,,3.75,3.75,""
"601-699 SACRAMENTO ST","GMP","Weekday","Open-12pm",3.75,,3.75,3.75,""
"601-699 SACRAMENTO ST","GMP","Weekday","12pm-3pm",3.75,,3.75,3.75,""
"601-699 SACRAMENTO ST","GMP","Weekday","3pm-6pm",3.75,,3.75,3.75,""
"601-699 SACRAMENTO ST","GMP","Weekday","6pm-Close",3.75,,3.75,3.75,""
"601-699 SACRAMENTO ST","GMP","Weekend","Open-12pm",2.25,48,2,2,""
"601-699 SACRAMENTO ST","GMP","Weekend","12pm-3pm",4.25,74,4.25,4.25,""
"601-699 SACRAMENTO ST","GMP","Weekend","3pm-6pm",2.75,64,2.75,2.75,""
"601-699 SACRAMENTO ST","GMP","Weekend","6pm-Close",3.75,,3.75,3.75,""
"700-799 SACRAMENTO ST","Commercial","Weekday","Open-12pm",3,40,3,3,""
"700-799 SACRAMENTO ST","Commercial","Weekday","12pm-3pm",3.25,41,3.25,3.25,""
"700-799 SACRAMENTO ST","Commercial","Weekday","3pm-6pm",3,41,3,3,""
"700-799 SACRAMENTO ST","Commercial","Weekday","6pm-Close",3.25,,3.25,3.25,""
"700-799 SACRAMENTO ST","Commercial","Weekend","Open-12pm",3.25,35,3,3.25,"Meter payment realization rate threshold applied"
"700-799 SACRAMENTO ST","Commercial","Weekend","12pm-3pm",3.25,40,3.25,3.25,""
"700-799 SACRAMENTO ST","Commercial","Weekend","3pm-6pm",3.25,39,3,3.25,"Meter payment realization rate threshold applied"
"700-799 SACRAMENTO ST","Commercial","Weekend","6pm-Close",3.25,,3.25,3.25,""
"700-799 SACRAMENTO ST","GMP","Weekday","Open-12pm",3,60,3,3,""
"700-799 SACRAMENTO ST","GMP","Weekday","12pm-3pm",3.25,66,3.25,3.25,""
"700-799 SACRAMENTO ST","GMP","Weekday","3pm-6pm",3,66,3,3,""
"700-799 SACRAMENTO ST","GMP","Weekday","6pm-Close",3.25,,3.25,3.25,""
"700-799 SACRAMENTO ST","GMP","Weekend","Open-12pm",3.25,51,3,3.25,"Meter payment realization rate threshold applied"
"700-799 SACRAMENTO ST","GMP","Weekend","12pm-3pm",3.25,61,3.25,3.25,""
"700-799 SACRAMENTO ST","GMP","Weekend","3pm-6pm",3.25,54,3,3.25,"Meter payment realization rate threshold applied"
"700-799 SACRAMENTO ST","GMP","Weekend","6pm-Close",3.25,,3.25,3.25,""
"800-899 SACRAMENTO ST","Commercial","Weekday","Open-12pm",3.25,42,3,3.25,"Meter payment realization rate threshold applied"
"800-899 SACRAMENTO ST","Commercial","Weekday","12pm-3pm",3.25,44,3,3.25,"Meter payment realization rate threshold applied"
"800-899 SACRAMENTO ST","Commercial","Weekday","3pm-6pm",3.25,42,3,3.25,"Meter payment realization rate threshold applied"
"800-899 SACRAMENTO ST","Commercial","Weekday","6pm-Close",3.25,,3.25,3.25,""
"800-899 SACRAMENTO ST","Commercial","Weekend","Open-12pm",3.25,41,3,3.25,"Meter payment realization rate threshold applied"
"800-899 SACRAMENTO ST","Commercial","Weekend","12pm-3pm",3.25,39,3,3.25,"Meter payment realization rate threshold applied"
"800-899 SACRAMENTO ST","Commercial","Weekend","3pm-6pm",3.25,39,3,3.25,"Meter payment realization rate threshold applied"
"800-899 SACRAMENTO ST","Commercial","Weekend","6pm-Close",3.25,,3.25,3.25,""
"800-899 SACRAMENTO ST","GMP","Weekday","Open-12pm",3.25,48,3,3.25,"Meter payment realization rate threshold applied"
"800-899 SACRAMENTO ST","GMP","Weekday","12pm-3pm",3.25,57,3,3.25,"Meter payment realization rate threshold applied"
"800-899 SACRAMENTO ST","GMP","Weekday","3pm-6pm",3.25,56,3,3.25,"Meter payment realization rate threshold applied"
"800-899 SACRAMENTO ST","GMP","Weekday","6pm-Close",3.25,,3.25,3.25,""
"800-899 SACRAMENTO ST","GMP","Weekend","Open-12pm",3.25,47,3,3.25,"Meter payment realization rate threshold applied"
"800-899 SACRAMENTO ST","GMP","Weekend","12pm-3pm",3.25,54,3,3.25,"Meter payment realization rate threshold applied"
"800-899 SACRAMENTO ST","GMP","Weekend","3pm-6pm",3.25,56,3,3.25,"Meter payment realization rate threshold applied"
"800-899 SACRAMENTO ST","GMP","Weekend","6pm-Close",3.25,,3.25,3.25,""
"1600-1699 SACRAMENTO ST","Commercial","Weekday","Open-12pm",2.25,,2.25,2.25,""
"1600-1699 SACRAMENTO ST","Commercial","Weekday","12pm-3pm",2.25,,2.25,2.25,""
"1600-1699 SACRAMENTO ST","Commercial","Weekday","3pm-6pm",2.25,,2.25,2.25,""
"1600-1699 SACRAMENTO ST","Commercial","Weekday","6pm-Close",2.25,,2.25,2.25,""
"1600-1699 SACRAMENTO ST","Commercial","Weekend","Open-12pm",2.25,,2.25,2.25,""
"1600-1699 SACRAMENTO ST","Commercial","Weekend","12pm-3pm",2.25,,2.25,2.25,""
"1600-1699 SACRAMENTO ST","Commercial","Weekend","3pm-6pm",2,,2,2,""
"1600-1699 SACRAMENTO ST","Commercial","Weekend","6pm-Close",2.25,,2.25,2.25,""
"1600-1699 SACRAMENTO ST","GMP","Weekday","Open-12pm",2.25,63,2.25,2.25,""
"1600-1699 SACRAMENTO ST","GMP","Weekday","12pm-3pm",2.25,68,2.25,2.25,""
"1600-1699 SACRAMENTO ST","GMP","Weekday","3pm-6pm",2.25,68,2.25,2.25,""
"1600-1699 SACRAMENTO ST","GMP","Weekday","6pm-Close",2.25,,2.25,2.25,""
"1600-1699 SACRAMENTO ST","GMP","Weekend","Open-12pm",2.25,68,2.25,2.25,""
"1600-1699 SACRAMENTO ST","GMP","Weekend","12pm-3pm",2.25,68,2.25,2.25,""
"1600-1699 SACRAMENTO ST","GMP","Weekend","3pm-6pm",2,63,2,2,""
"1600-1699 SACRAMENTO ST","GMP","Weekend","6pm-Close",2.25,,2.25,2.25,""
"1700-1799 SACRAMENTO ST","Commercial","Weekday","Open-12pm",2.25,43,2,2.25,"Meter payment realization rate threshold applied"
"1700-1799 SACRAMENTO ST","Commercial","Weekday","12pm-3pm",2.25,44,2.25,2.25,""
"1700-1799 SACRAMENTO ST","Commercial","Weekday","3pm-6pm",2.25,44,2.25,2.25,""
"1700-1799 SACRAMENTO ST","Commercial","Weekday","6pm-Close",2.25,,2.25,2.25,""
"1700-1799 SACRAMENTO ST","Commercial","Weekend","Open-12pm",0.75,40,0.5,0.75,"Meter payment realization rate threshold applied"
"1700-1799 SACRAMENTO ST","Commercial","Weekend","12pm-3pm",1.5,35,1.25,1.5,"Meter payment realization rate threshold applied"
"1700-1799 SACRAMENTO ST","Commercial","Weekend","3pm-6pm",2.25,41,2,2.25,"Meter payment realization rate threshold applied"
"1700-1799 SACRAMENTO ST","Commercial","Weekend","6pm-Close",2.25,,2.25,2.25,""
"1700-1799 SACRAMENTO ST","GMP","Weekday","Open-12pm",2.25,59,2,2.25,"Meter payment realization rate threshold applied"
"1700-1799 SACRAMENTO ST","GMP","Weekday","12pm-3pm",2.25,61,2.25,2.25,""
"1700-1799 SACRAMENTO ST","GMP","Weekday","3pm-6pm",2.25,61,2.25,2.25,""
"1700-1799 SACRAMENTO ST","GMP","Weekday","6pm-Close",2.25,,2.25,2.25,""
"1700-1799 SACRAMENTO ST","GMP","Weekend","Open-12pm",0.75,53,0.5,0.75,"Meter payment realization rate threshold applied"
"1700-1799 SACRAMENTO ST","GMP","Weekend","12pm-3pm",1.5,54,1.25,1.5,"Meter payment realization rate threshold applied"
"1700-1799 SACRAMENTO ST","GMP","Weekend","3pm-6pm",2.25,52,2,2.25,"Meter payment realization rate threshold applied"
"1700-1799 SACRAMENTO ST","GMP","Weekend","6pm-Close",2.25,,2.25,2.25,""
"2400-2498 SACRAMENTO ST","Commercial","Weekday","Open-12pm",1.5,45,1.25,1.5,"Meter payment realization rate threshold applied"
"2400-2498 SACRAMENTO ST","Commercial","Weekday","12pm-3pm",2.25,44,2,2.25,"Meter payment realization rate threshold applied"
"2400-2498 SACRAMENTO ST","Commercial","Weekday","3pm-6pm",1.75,36,1.75,1.75,""
"2400-2498 SACRAMENTO ST","Commercial","Weekday","6pm-Close",1.75,,1.75,1.75,""
"2400-2498 SACRAMENTO ST","Commercial","Weekend","Open-12pm",0.5,32,0.25,0.5,"Minimum rate rule applied"
"2400-2498 SACRAMENTO ST","Commercial","Weekend","12pm-3pm",1.75,37,1.75,1.75,""
"2400-2498 SACRAMENTO ST","Commercial","Weekend","3pm-6pm",1,37,1,1,""
"2400-2498 SACRAMENTO ST","Commercial","Weekend","6pm-Close",1,,1,1,""
"2400-2498 SACRAMENTO ST","GMP","Weekday","Open-12pm",1.5,55,1.25,1.5,"Meter payment realization rate threshold applied"
"2400-2498 SACRAMENTO ST","GMP","Weekday","12pm-3pm",2.25,57,2,2.25,"Meter payment realization rate threshold applied"
"2400-2498 SACRAMENTO ST","GMP","Weekday","3pm-6pm",1.75,60,1.75,1.75,""
"2400-2498 SACRAMENTO ST","GMP","Weekday","6pm-Close",1.75,,1.75,1.75,""
"2400-2498 SACRAMENTO ST","GMP","Weekend","Open-12pm",0.5,41,0.25,0.5,"Minimum rate rule applied"
"2400-2498 SACRAMENTO ST","GMP","Weekend","12pm-3pm",1.75,61,1.75,1.75,""
"2400-2498 SACRAMENTO ST","GMP","Weekend","3pm-6pm",1,65,1,1,""
"2400-2498 SACRAMENTO ST","GMP","Weekend","6pm-Close",1,,1,1,""
"2500-2599 SACRAMENTO ST","Commercial","Weekday","Open-12pm",1.25,47,1.25,1.25,""
"2500-2599 SACRAMENTO ST","Commercial","Weekday","12pm-3pm",2.75,43,2.75,2.75,""
"2500-2599 SACRAMENTO ST","Commercial","Weekday","3pm-6pm",1,44,1,1,""
"2500-2599 SACRAMENTO ST","Commercial","Weekday","6pm-Close",1.25,,1.25,1.25,""
"2500-2599 SACRAMENTO ST","Commercial","Weekend","Open-12pm",0.5,,0.25,0.5,"Minimum rate rule applied"
"2500-2599 SACRAMENTO ST","Commercial","Weekend","12pm-3pm",2.25,,2.25,2.25,""
"2500-2599 SACRAMENTO ST","Commercial","Weekend","3pm-6pm",0.75,,0.75,0.75,""
"2500-2599 SACRAMENTO ST","Commercial","Weekend","6pm-Close",0.75,,0.75,0.75,""
"2500-2599 SACRAMENTO ST","GMP","Weekday","Open-12pm",1.25,71,1.25,1.25,""
"2500-2599 SACRAMENTO ST","GMP","Weekday","12pm-3pm",2.75,69,2.75,2.75,""
"2500-2599 SACRAMENTO ST","GMP","Weekday","3pm-6pm",1,67,1,1,""
"2500-2599 SACRAMENTO ST","GMP","Weekday","6pm-Close",1.25,,1.25,1.25,""
"2500-2599 SACRAMENTO ST","GMP","Weekend","Open-12pm",0.5,58,0.25,0.5,"Minimum rate rule applied"
"2500-2599 SACRAMENTO ST","GMP","Weekend","12pm-3pm",2.25,67,2.25,2.25,""
"2500-2599 SACRAMENTO ST","GMP","Weekend","3pm-6pm",0.75,65,0.75,0.75,""
"2500-2599 SACRAMENTO ST","GMP","Weekend","6pm-Close",0.75,,0.75,0.75,""
"2900-2999 SACRAMENTO ST","Commercial","Weekday","Open-12pm",1.75,48,1.5,1.75,"Meter payment realization rate threshold applied"
"2900-2999 SACRAMENTO ST","Commercial","Weekday","12pm-3pm",1.75,48,1.5,1.75,"Meter payment realization rate threshold applied"
"2900-2999 SACRAMENTO ST","Commercial","Weekday","3pm-6pm",1.75,42,1.5,1.75,"Meter payment realization rate threshold applied"
"2900-2999 SACRAMENTO ST","Commercial","Weekday","6pm-Close",0.5,,0.5,0.5,""
"2900-2999 SACRAMENTO ST","Commercial","Weekend","Open-12pm",1.75,44,1.5,1.75,"Meter payment realization rate threshold applied"
"2900-2999 SACRAMENTO ST","Commercial","Weekend","12pm-3pm",1.75,36,1.5,1.75,"Meter payment realization rate threshold applied"
"2900-2999 SACRAMENTO ST","Commercial","Weekend","3pm-6pm",1.5,37,1.25,1.5,"Meter payment realization rate threshold applied"
"2900-2999 SACRAMENTO ST","Commercial","Weekend","6pm-Close",0.5,,0.5,0.5,""
"2900-2999 SACRAMENTO ST","GMP","Weekday","Open-12pm",1.75,43,1.5,1.75,"Meter payment realization rate threshold applied"
"2900-2999 SACRAMENTO ST","GMP","Weekday","12pm-3pm",1.75,45,1.5,1.75,"Meter payment realization rate threshold applied"
"2900-2999 SACRAMENTO ST","GMP","Weekday","3pm-6pm",1.75,41,1.5,1.75,"Meter payment realization rate threshold applied"
"2900-2999 SACRAMENTO ST","GMP","Weekday","6pm-Close",0.5,,0.5,0.5,""
"2900-2999 SACRAMENTO ST","GMP","Weekend","Open-12pm",1.75,35,1.5,1.75,"Meter payment realization rate threshold applied"
"2900-2999 SACRAMENTO ST","GMP","Weekend","12pm-3pm",1.75,41,1.5,1.75,"Meter payment realization rate threshold applied"
"2900-2999 SACRAMENTO ST","GMP","Weekend","3pm-6pm",1.5,35,1.25,1.5,"Meter payment realization rate threshold applied"
"2900-2999 SACRAMENTO ST","GMP","Weekend","6pm-Close",0.5,,0.5,0.5,""
"3200-3299 SACRAMENTO ST","Commercial","Weekday","Open-12pm",2.75,40,2.75,2.75,""
"3200-3299 SACRAMENTO ST","Commercial","Weekday","12pm-3pm",3.25,42,3.25,3.25,""
"3200-3299 SACRAMENTO ST","Commercial","Weekday","3pm-6pm",2.5,37,2.5,2.5,""
"3200-3299 SACRAMENTO ST","Commercial","Weekday","6pm-Close",2.25,,2.25,2.25,""
"3200-3299 SACRAMENTO ST","Commercial","Weekend","Open-12pm",2,,1.75,2,"Meter payment realization rate threshold applied"
"3200-3299 SACRAMENTO ST","Commercial","Weekend","12pm-3pm",2.25,,2.25,2.25,""
"3200-3299 SACRAMENTO ST","Commercial","Weekend","3pm-6pm",2.25,,2.25,2.25,""
"3200-3299 SACRAMENTO ST","Commercial","Weekend","6pm-Close",2.25,,2.25,2.25,""
"3200-3299 SACRAMENTO ST","GMP","Weekday","Open-12pm",2.75,65,2.75,2.75,""
"3200-3299 SACRAMENTO ST","GMP","Weekday","12pm-3pm",3.25,71,3.25,3.25,""
"3200-3299 SACRAMENTO ST","GMP","Weekday","3pm-6pm",2.5,73,2.5,2.5,""
"3200-3299 SACRAMENTO ST","GMP","Weekday","6pm-Close",2.25,,2.25,2.25,""
"3200-3299 SACRAMENTO ST","GMP","Weekend","Open-12pm",2,59,1.75,2,"Meter payment realization rate threshold applied"
"3200-3299 SACRAMENTO ST","GMP","Weekend","12pm-3pm",2.25,61,2.25,2.25,""
"3200-3299 SACRAMENTO ST","GMP","Weekend","3pm-6pm",2.25,61,2.25,2.25,""
"3200-3299 SACRAMENTO ST","GMP","Weekend","6pm-Close",2.25,,2.25,2.25,""
"3300-3399 SACRAMENTO ST","Commercial","Weekday","Open-12pm",2.75,43,2.75,2.75,""
"3300-3399 SACRAMENTO ST","Commercial","Weekday","12pm-3pm",2.75,42,2.75,2.75,""
"3300-3399 SACRAMENTO ST","Commercial","Weekday","3pm-6pm",2.5,41,2.5,2.5,""
"3300-3399 SACRAMENTO ST","Commercial","Weekday","6pm-Close",2.25,,2.25,2.25,""
"3300-3399 SACRAMENTO ST","Commercial","Weekend","Open-12pm",2,,1.75,1.75,""
"3300-3399 SACRAMENTO ST","Commercial","Weekend","12pm-3pm",2.25,,2.25,2.25,""
"3300-3399 SACRAMENTO ST","Commercial","Weekend","3pm-6pm",1.75,,1.5,1.5,""
"3300-3399 SACRAMENTO ST","Commercial","Weekend","6pm-Close",2.25,,2.25,2.25,""
"3300-3399 SACRAMENTO ST","GMP","Weekday","Open-12pm",2.75,76,2.75,2.75,""
"3300-3399 SACRAMENTO ST","GMP","Weekday","12pm-3pm",2.75,77,2.75,2.75,""
"3300-3399 SACRAMENTO ST","GMP","Weekday","3pm-6pm",2.5,71,2.5,2.5,""
"3300-3399 SACRAMENTO ST","GMP","Weekday","6pm-Close",2.25,,2.25,2.25,""
"3300-3399 SACRAMENTO ST","GMP","Weekend","Open-12pm",2,52,1.75,1.75,""
"3300-3399 SACRAMENTO ST","GMP","Weekend","12pm-3pm",2.25,63,2.25,2.25,""
"3300-3399 SACRAMENTO ST","GMP","Weekend","3pm-6pm",1.75,51,1.5,1.5,""
"3300-3399 SACRAMENTO ST","GMP","Weekend","6pm-Close",2.25,,2.25,2.25,""
"3400-3499 SACRAMENTO ST","Commercial","Weekday","Open-12pm",3.25,41,3.25,3.25,""
"3400-3499 SACRAMENTO ST","Commercial","Weekday","12pm-3pm",3.5,43,3.5,3.5,""
"3400-3499 SACRAMENTO ST","Commercial","Weekday","3pm-6pm",2.25,,2.25,2.25,""
"3400-3499 SACRAMENTO ST","Commercial","Weekday","6pm-Close",2.25,,2.25,2.25,""
"3400-3499 SACRAMENTO ST","Commercial","Weekend","Open-12pm",2.25,,2,2.25,"Meter payment realization rate threshold applied"
"3400-3499 SACRAMENTO ST","Commercial","Weekend","12pm-3pm",2.25,,2,2.25,"Meter payment realization rate threshold applied"
"3400-3499 SACRAMENTO ST","Commercial","Weekend","3pm-6pm",1.5,,1.25,1.5,"Meter payment realization rate threshold applied"
"3400-3499 SACRAMENTO ST","Commercial","Weekend","6pm-Close",2.25,,2.25,2.25,""
"3400-3499 SACRAMENTO ST","GMP","Weekday","Open-12pm",3.25,71,3.25,3.25,""
"3400-3499 SACRAMENTO ST","GMP","Weekday","12pm-3pm",3.5,73,3.5,3.5,""
"3400-3499 SACRAMENTO ST","GMP","Weekday","3pm-6pm",2.25,66,2.25,2.25,""
"3400-3499 SACRAMENTO ST","GMP","Weekday","6pm-Close",2.25,,2.25,2.25,""
"3400-3499 SACRAMENTO ST","GMP","Weekend","Open-12pm",2.25,44,2,2.25,"Meter payment realization rate threshold applied"
"3400-3499 SACRAMENTO ST","GMP","Weekend","12pm-3pm",2.25,59,2,2.25,"Meter payment realization rate threshold applied"
"3400-3499 SACRAMENTO ST","GMP","Weekend","3pm-6pm",1.5,53,1.25,1.5,"Meter payment realization rate threshold applied"
"3400-3499 SACRAMENTO ST","GMP","Weekend","6pm-Close",2.25,,2.25,2.25,""
"3500-3599 SACRAMENTO ST","Commercial","Weekday","Open-12pm",3.25,,3.25,3.25,""
"3500-3599 SACRAMENTO ST","Commercial","Weekday","12pm-3pm",3,,3,3,""
"3500-3599 SACRAMENTO ST","Commercial","Weekday","3pm-6pm",2.25,,2.25,2.25,""
"3500-3599 SACRAMENTO ST","Commercial","Weekday","6pm-Close",2.25,,2.25,2.25,""
"3500-3599 SACRAMENTO ST","Commercial","Weekend","Open-12pm",1.25,,1,1,""
"3500-3599 SACRAMENTO ST","Commercial","Weekend","12pm-3pm",2.5,,2.5,2.5,""
"3500-3599 SACRAMENTO ST","Commercial","Weekend","3pm-6pm",1.5,,1.25,1.25,""
"3500-3599 SACRAMENTO ST","Commercial","Weekend","6pm-Close",2.25,,2.25,2.25,""
"3500-3599 SACRAMENTO ST","GMP","Weekday","Open-12pm",3.25,76,3.25,3.25,""
"3500-3599 SACRAMENTO ST","GMP","Weekday","12pm-3pm",3,79,3,3,""
"3500-3599 SACRAMENTO ST","GMP","Weekday","3pm-6pm",2.25,73,2.25,2.25,""
"3500-3599 SACRAMENTO ST","GMP","Weekday","6pm-Close",2.25,,2.25,2.25,""
"3500-3599 SACRAMENTO ST","GMP","Weekend","Open-12pm",1.25,57,1,1,""
"3500-3599 SACRAMENTO ST","GMP","Weekend","12pm-3pm",2.5,70,2.5,2.5,""
"3500-3599 SACRAMENTO ST","GMP","Weekend","3pm-6pm",1.5,57,1.25,1.25,""
"3500-3599 SACRAMENTO ST","GMP","Weekend","6pm-Close",2.25,,2.25,2.25,""
